"","BlobID","Compound.Name","Library.Name","Compound.Name_ES","Library.Match.Factor_ES","Library.Reverse.Match.Factor_ES","LRI.I","Library.RI_ES","Compound.Name_NISTmain","Library.Match.Factor_NISTmain","Library.Reverse.Match.Factor_NISTmain","Library.RI_NISTmain","Library.Formula_NISTmain","Formula_Underivitized_forMod","Cstar_Cat","Library.Molecular.Weight_NISTmain","Model_Quant","Model_Properties","Notes","under_1500","slope.i.q.p","Quant_Factor_RFpred","Quant_Factor_final","slope.avg"
"578",1190,"20200803_1535_blob_1190_","caice_ssa_final_0803_1535","glucose-13C6",197,262,1981.944444,1986,"a-N-Normethadol",705,710,NA,"C20H27NO",NA,NA,297,TRUE,TRUE,NA,FALSE,2.17665928391022,0.000223289969117001,0.000223289969117001,NA
"579",961,"20200803_1535_blob_961_","caice_ssa_final_0803_1535","glucose-13C6",0,682,1679.746835,1986,"2-Benzothiazolamine, N-ethyl-",702,751,NA,"C9H10N2S",NA,NA,178,TRUE,TRUE,NA,FALSE,2.00998724946454,0.00147154915192865,0.00147154915192865,NA
"580",1016,"20200803_1535_blob_1016_","caice_ssa_final_0803_1535","glucose-13C6",0,761,1944.444444,1986,"Benzothiazole, 2-butyl-",696,793,NA,"C11H13NS",NA,NA,191,TRUE,TRUE,NA,FALSE,1.44504306346451,0.000318301286717566,0.000318301286717566,NA
"581",1194,"20200803_1535_blob_1194_","caice_ssa_final_0803_1535","glucose-13C6",42,354,1976.388889,1986,"2-Methyl-cis-7,8-epoxynonadecane",660,673,NA,"C20H40O",NA,NA,296,TRUE,TRUE,NA,FALSE,1.52580189348896,0.000315947395587482,0.000315947395587482,NA
"582",660,"20200803_0949_blob_660_","caice_ssa_final_0805_0949","glucose-13C6",108,314,1994.366197,1986,"6,7-Dibromo-Z-11-tetradecene-1-ol acetate",650,675,NA,"C16H28Br2O2",NA,NA,410,TRUE,TRUE,NA,FALSE,1.67762670869169,0.000295049268786459,0.000295049268786459,NA
"583",673,"20200803_1535_blob_673_","caice_ssa_final_0803_1535","glucose-13C6",314,407,1991.666667,1986,"N,N'-Dicyclohexyl-phthalamide",625,643,NA,"C20H28N2O2",NA,NA,328,TRUE,TRUE,NA,FALSE,1.06205840381394,0.00046421381389732,0.00046421381389732,NA
"584",1134,"20200803_0949_blob_1134_","caice_ssa_final_0805_0949","glucose-13C6",0,556,2386.554622,1986,"[2-(5-Hydroxypent-2-ynyl)-3-oxocyclopentyl]thioacetic acid, S-t-butyl ester",605,671,NA,"C16H24O3S",NA,NA,296,TRUE,TRUE,NA,FALSE,2.10121327236927,0.000419273954066137,0.000419273954066137,NA
"585",981,"20200803_1535_blob_981_","caice_ssa_final_0803_1535","hexadecanamide",265,429,2210,2212,"Curan-17-oic acid, 2,16-didehydro-20-hydroxy-19-oxo-, methyl ester",684,703,NA,"C20H22N2O4",NA,NA,354,TRUE,TRUE,NA,FALSE,0.951527403936472,0.000714219943327893,0.000714219943327893,NA
"586",982,"20200803_1535_blob_982_","caice_ssa_final_0803_1535","hexadecanamide",162,435,2220,2212,"6-[4-(Tetrahydro-pyran-2-yloxy)-but-1-ynyl]-1,4-dioxa-spiro[4.5]decan-6-ol",669,693,NA,"C17H26O5",NA,NA,310,TRUE,TRUE,NA,FALSE,1.67635580034379,0.00041140654903454,0.00041140654903454,NA
"587",841,"20200803_1535_blob_841_","caice_ssa_final_0803_1535","hexadecanamide",236,382,2210,2212,"Tricyclo[9.2.2.2(4,7)]heptadeca-1(14),2,4(17),5,7(16),11(15),12-heptaene",629,776,NA,"C17H16",NA,NA,220,TRUE,TRUE,NA,FALSE,1.28936458211926,0.000527081213443462,0.000527081213443462,NA
"588",641,"20200803_1535_blob_641_","caice_ssa_final_0803_1535","Hexadecanol",426,460,1990.277778,1992,"Octadecane, 3-ethyl-5-(2-ethylbutyl)-",617,617,NA,"C26H54",NA,NA,366,TRUE,TRUE,NA,FALSE,1.03658170628787,0.00047465300521363,0.00047465300521363,NA
"589",11,"20200803_1535_blob_11_","caice_ssa_final_0803_1535","homosalate, TMS",0,851,1970.833333,2055,"Homosalate, TMS derivative",812,837,1998,"C19H30O3Si",NA,NA,334,TRUE,TRUE,"RI significantly off",FALSE,1.03620673214405,0.000461444826417917,0.000461444826417917,NA
"590",776,"20200803_1535_blob_776_","caice_ssa_final_0803_1535","ionone",0,564,1929.166667,1447,"Bayer 28,589",772,832,NA,"C14H21NO3",NA,NA,251,TRUE,TRUE,"RI cant be confirmed",FALSE,1.32213548198434,0.000340165052590949,0.000340165052590949,NA
"591",1112,"20200803_0949_blob_1112_","caice_ssa_final_0805_0949","ionone",0,580,2467.272727,1447,"4-Methoxyphenoxyformamide, N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl]-",653,669,NA,"C17H22N2O3",NA,NA,302,TRUE,TRUE,NA,FALSE,1.36644160970176,0.000725952858797049,0.000725952858797049,NA
"592",937,"20200803_1535_blob_937_","caice_ssa_final_0803_1535","isoeugenol",0,517,2260,1591,"Tricyclo[8.4.1.1(3,8)]hexadeca-3,5,7,10,12,14-hexaene-2,9-dione, anti-",699,782,NA,"C16H12O2",NA,NA,236,TRUE,TRUE,NA,FALSE,1.33878784711569,0.000546338940900077,0.000546338940900077,NA
"593",1407,"20200803_0949_blob_1407_","caice_ssa_final_0805_0949","isoeugenol",0,482,2332.773109,1591,"Tricyclo[8.4.1.1(3,8)]hexadeca-3,5,7,10,12,14-hexaene-2,9-dione, anti-",697,750,NA,"C16H12O2",NA,NA,236,TRUE,TRUE,NA,FALSE,1.18383673314759,0.000687608753865582,0.000687608753865582,NA
"594",990,"20200803_1535_blob_990_","caice_ssa_final_0803_1535","isoeugenol",0,491,2333.333333,1591,"Tricyclo[8.4.1.1(3,8)]hexadeca-3,5,7,10,12,14-hexaene-2,9-dione, anti-",695,789,NA,"C16H12O2",NA,NA,236,TRUE,TRUE,NA,FALSE,1.69754371432693,0.000479921156972842,0.000479921156972842,NA
"595",1090,"20200803_1535_blob_1090_","caice_ssa_final_0803_1535","isoeugenol",0,506,1876.388889,1591,"Propanoic acid, 2-methyl-3-[4-t-butyl]phenyl-",691,720,NA,"C14H20O2",NA,NA,220,TRUE,TRUE,NA,FALSE,1.24530945652964,0.00033419069569072,0.00033419069569072,NA
"596",1239,"20200803_1535_blob_1239_","caice_ssa_final_0803_1535","isoeugenol",0,489,1764.556962,1591,"1,4-Benzenediol, 2,6-bis(1,1-dimethylethyl)-",637,680,NA,"C14H22O2",NA,NA,222,TRUE,TRUE,NA,FALSE,1.47635298730639,0.000822310586246353,0.000822310586246353,NA
"597",1462,"20200803_0949_blob_1462_","caice_ssa_final_0805_0949","isoeugenol",0,495,1922.535211,1591,"Aniline, 2TMS derivative",607,711,NA,"C12H23NSi2",NA,NA,237,TRUE,TRUE,NA,FALSE,2.99977808727501,0.000148471439335741,0.000148471439335741,NA
"598",988,"20200803_1535_blob_988_","caice_ssa_final_0803_1535","isopimaric acid",0,522,2042.748092,2383,"1-Undecene-3,6-dione, 1-(2,6,6-trimethyl1-cyclohexen-1-yl)-",734,737,NA,"C20H32O2",NA,NA,304,TRUE,TRUE,NA,FALSE,0.849012861176437,0.000625983996640686,0.000625983996640686,NA
"599",882,"20200803_1535_blob_882_","caice_ssa_final_0803_1535","isopimaric acid",117,458,2370,2383,"2,6,10,14,18,22-Tetracosahexaene, 2,6,10,15,19,23-hexamethyl-, (all-E)-, didehydro deriv.",703,724,NA,"C30H48",NA,NA,408,TRUE,TRUE,NA,FALSE,1.80469324715549,0.000476426535382658,0.000476426535382658,NA
"600",796,"20200803_1535_blob_796_","caice_ssa_final_0803_1535","isopimaric acid",429,443,2381.666667,2383,"Pyrene, 1,3-dimethyl-",633,862,NA,"C18H14",NA,NA,230,TRUE,TRUE,NA,FALSE,1.96603600878877,0.000444893456571112,0.000444893456571112,NA
"601",791,"20200803_1535_blob_791_","caice_ssa_final_0803_1535","isopimaric acid",440,454,2386.666667,2383,"Pregnan-20-one, 3,17-dihydroxy-16-methyl-, (3ﬂ,5ﬂ,16a)-",618,626,NA,"C22H36O3",NA,NA,348,TRUE,TRUE,NA,FALSE,1.89641317168965,0.000464629293673481,0.000464629293673481,NA
"602",763,"20200803_1535_blob_763_","caice_ssa_final_0803_1535","Ketoglutaric acid",469,499,1510.734463,1508,"Ethyl 2-ethyl-3-methyl-3-trimethylsilyloxyvalerate",661,667,NA,"C13H28O3Si",NA,NA,260,TRUE,TRUE,NA,FALSE,0.568049322815238,0.0307110032774544,0.0307110032774544,NA
"603",2202,"20200803_0949_blob_2202_","caice_ssa_final_0805_0949","Ketoglutaric acid",0,445,2129.230769,1508,"Cyclopenta[b]pyrrolo[3,4-d]pyridine-1,3(2H,6H)-dione, 7,8-dihydro-4-amino-",538,649,NA,"C10H9N3O2",NA,NA,203,TRUE,TRUE,NA,FALSE,2.83302108038469,0.000213029304379314,0.000213029304379314,NA
"604",754,"20200803_1535_blob_754_","caice_ssa_final_0803_1535","Ketoglutaric acid",0,584,1895.833333,1508,"4-[7-Acetoxy-2,2-dimethyl-3a-(2-oxo-ethyl)-tetrahydro-[1,3]dioxolo[4,5-c]pyran-6-yl]-3-methyl-but-2-enoic acid, methyl ester",537,561,NA,"C18H26O8",NA,NA,370,TRUE,TRUE,NA,FALSE,1.18816850300997,0.000360418594321739,0.000360418594321739,NA
"605",1017,"20200803_1535_blob_1017_","caice_ssa_final_0803_1535","ketopinic acid",0,516,1919.444444,1529,"Dibenzothiophene, 4-methyl-",744,774,1927,"C13H10S",NA,NA,198,TRUE,TRUE,NA,FALSE,1.16911980709556,0.000379227517696387,0.000379227517696387,NA
"606",668,"20200803_1535_blob_668_","caice_ssa_final_0803_1535","ketopinic acid",351,354,1528.813559,1529,"1H-Pyrazole, 3,5-bis(1,1-dimethylethyl)-4-methyl-",662,684,NA,"C12H22N2",NA,NA,194,TRUE,TRUE,NA,FALSE,0.860860579582769,0.0167611914826581,0.0167611914826581,NA
"607",708,"20200803_1535_blob_708_","caice_ssa_final_0803_1535","ketopinic acid",0,556,2158.778626,1529,"Androsta-1,4,6-triene-3,17-dione",638,662,NA,"C19H22O2",NA,NA,282,TRUE,TRUE,NA,FALSE,1.63063756071904,0.00038654089355328,0.00038654089355328,NA
"608",693,"20200803_1535_blob_693_","caice_ssa_final_0803_1535","levoglucosan",253,257,1725.316456,1727,"Benzothiazole, 2-butyl-",844,872,NA,"C11H13NS",NA,NA,191,TRUE,TRUE,"this is one of the n-btzs but not sure which",FALSE,1.76541203596619,0.00103829395413069,0.00103829395413069,NA
"609",911,"20200803_1535_blob_911_","caice_ssa_final_0803_1535","linoleic Acid, TMS",139,561,2230,2245,"5-(7a-Isopropenyl-4,5-dimethyl-octahydroinden-4-yl)-3-methyl-pent-2-enal",711,809,NA,"C20H32O",NA,NA,288,TRUE,TRUE,NA,FALSE,1.40658753713575,0.000497570662812854,0.000497570662812854,NA
"610",916,"20200803_1535_blob_916_","caice_ssa_final_0803_1535","linoleic Acid, TMS",332,488,2253.333333,2245,"Tricyclo[8.4.1.1(3,8)]hexadeca-3,5,7,10,12,14-hexaene-2,9-dione, anti-",702,794,NA,"C16H12O2",NA,NA,236,TRUE,TRUE,NA,FALSE,1.26807854327124,0.000571178271187773,0.000571178271187773,NA
"611",994,"20200803_1535_blob_994_","caice_ssa_final_0803_1535","linoleic Acid, TMS",493,530,2243.333333,2245,"4-Azido-2-nitrobutyric acid, 2,6-di-t-butyl-4-methoxyphenyl ester",685,696,NA,"C19H28N4O5",NA,NA,392,TRUE,TRUE,NA,FALSE,0.893277879368068,0.000799000632843272,0.000799000632843272,NA
"612",942,"20200803_1535_blob_942_","caice_ssa_final_0803_1535","linoleic Acid, TMS",466,501,2250,2245,"4-Azido-2-nitrobutyric acid, 2,6-di-t-butyl-4-methoxyphenyl ester",682,691,NA,"C19H28N4O5",NA,NA,392,TRUE,TRUE,NA,FALSE,1.17072330666056,0.00061565232595337,0.00061565232595337,NA
"613",1153,"20200803_1535_blob_1153_","caice_ssa_final_0803_1535","linoleic Acid, TMS",435,450,2250,2245,"Benzene, 1,1'-(2,2-dichloroethylidene)bis[4-ethyl-",661,710,2224,"C18H20Cl2",NA,NA,306,TRUE,TRUE,NA,FALSE,0.739089390183831,0.000975198042843131,0.000975198042843131,NA
"614",1477,"20200803_0949_blob_1477_","caice_ssa_final_0805_0949","mannosan",250,296,1700,1706,"N-n-Butylphthalimide",753,822,NA,"C12H13NO2",NA,NA,203,TRUE,TRUE,NA,FALSE,1.7663136003874,0.00135376713089818,0.00135376713089818,NA
"615",889,"20200803_1535_blob_889_","caice_ssa_final_0803_1535","MBTCA",286,332,1782.278481,1776,"Benzenamine, 2,4,6-tris(1,1-dimethylethyl)-",756,781,NA,"C18H31N",NA,NA,261,TRUE,TRUE,NA,FALSE,1.67891731944585,0.000600323053166344,0.000600323053166344,NA
"616",1458,"20200803_0949_blob_1458_","caice_ssa_final_0805_0949","MBTCA",226,378,1783.544304,1776,"1,2-Longidione",602,684,NA,"C15H22O2",NA,NA,234,TRUE,TRUE,NA,FALSE,2.99161848077423,0.00033245728472369,0.00033245728472369,NA
"617",1148,"20200803_1535_blob_1148_oil","caice_ssa_final_0803_1535","monostearin",384,412,2826.804124,2827,"4,8,13-Cyclotetradecatriene-1,3-diol, 1,5,9-trimethyl-12-(1-methylethyl)-",743,811,NA,"C20H34O2",NA,NA,306,TRUE,TRUE,NA,FALSE,0.984141282694754,0.00170990320295582,0.00170990320295582,NA
"618",1550,"20200803_1535_blob_1550_","caice_ssa_final_0803_1535","monostearin",198,343,2835.051546,2827,"17.alfa.,21ﬂ-28,30-Bisnorhopane",696,742,NA,"C28H48",NA,NA,384,TRUE,TRUE,NA,FALSE,1.08417156731962,0.0015710724849876,0.0015710724849876,NA
"619",1084,"20200803_1535_blob_1084_oil","caice_ssa_final_0803_1535","monostearin TMS",414,487,2794.174757,2788,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",748,790,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,NA,FALSE,0.967942532270384,0.00165709876546951,0.00165709876546951,NA
"620",1072,"20200803_1535_blob_1072_oil","caice_ssa_final_0803_1535","monostearin TMS",253,488,2778.640777,2788,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",747,794,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,NA,FALSE,0.965428759858453,0.00162390508638512,0.00162390508638512,NA
"621",1167,"20200803_1535_blob_1167_oil","caice_ssa_final_0803_1535","monostearin TMS",455,490,2786.407767,2788,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",744,792,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,NA,FALSE,2.17418976170982,0.000729360054937097,0.000729360054937097,NA
"622",1124,"20200803_1535_blob_1124_oil","caice_ssa_final_0803_1535","monostearin TMS",467,506,2784.466019,2788,"2,2-Dimethyl-6-methylene-1-[3,5-dihydroxy-1-pentenyl]cyclohexan-1-perhydrol",629,760,NA,"C14H24O4",NA,NA,256,TRUE,TRUE,NA,FALSE,1.223870972031,0.001292004866915,0.001292004866915,NA
"623",852,"20200803_1535_blob_852_","caice_ssa_final_0803_1535","nonanenitrile",0,591,2437.837838,1202,"Phorbol",718,729,NA,"C20H28O6",NA,NA,364,TRUE,TRUE,NA,FALSE,1.79217859022413,0.000530061914451682,0.000530061914451682,NA
"624",971,"20200803_1535_blob_971_","caice_ssa_final_0803_1535","nonanenitrile",0,668,1678.481013,1202,"5-Isopropenyl-2-methyl-7-oxabicyclo[4.1.0]heptan-2-ol",656,718,NA,"C10H16O2",NA,NA,168,TRUE,TRUE,NA,FALSE,2.30238087948475,0.00130185666281427,0.00130185666281427,NA
"625",911,"20200803_0949_blob_911_","caice_ssa_final_0805_0949","nonanenitrile",0,594,1963.380282,1202,"Cyclohexylamine, N-(2-chlorocyclopentylidene)-, N-oxide",637,700,NA,"C11H18ClNO",NA,NA,215,TRUE,TRUE,NA,FALSE,2.76352260350222,0.000171137445734659,0.000171137445734659,NA
"626",819,"20200803_1535_blob_819_oil","caice_ssa_final_0803_1535","octadecanol",193,376,2180.152672,2189,"Ethanol, 2-(octadecyloxy)-",780,793,NA,"C20H42O2",NA,NA,314,TRUE,TRUE,"RI cant be confirmed",FALSE,2.14282635268474,0.000303536817097861,0.000303536817097861,NA
"627",787,"20200803_1535_blob_787_","caice_ssa_final_0803_1535","octadecanone",0,651,2386.666667,2032,"1,4-Hexadien-3-one, 5-methyl-1-[2,6,6-trimethyl-2,4-cyclohexadien-1-yl]-",625,716,NA,"C16H22O",NA,NA,230,TRUE,TRUE,NA,FALSE,2.1487041457427,0.000410074655564406,0.000410074655564406,NA
"628",675,"20200803_1535_blob_675_oil","caice_ssa_final_0803_1535","oleic Acid, TMS",380,520,2245,2252,"Propanoic acid, 2-(3-acetoxy-4,4,14-trimethylandrost-8-en-17-yl)-",678,686,NA,"C27H42O4",NA,NA,430,TRUE,TRUE,NA,FALSE,0.90699251789417,0.000788849255626581,0.000788849255626581,NA
"629",897,"20200803_1535_blob_897_","caice_ssa_final_0803_1535","oleic Acid, TMS",455,478,2248.333333,2252,"5H-Cyclopropa(3,4)benz(1,2-e)azulen-5-one, 1,1a-a,1b-ﬂ,4,4a,7a-a,7b,8,9,9a-decahydro-4a-ﬂ,7b-a,9a-a-trihydroxy-3-(hydroxymethyl)-1,1,6,8-a-tetramethyl-, 9a-isobutyrate",671,677,NA,"C24H34O6",NA,NA,418,TRUE,TRUE,NA,FALSE,1.11231359719306,0.000646395792765507,0.000646395792765507,NA
"630",1139,"20200803_1535_blob_1139_","caice_ssa_final_0803_1535","p-anisic acid (4-methozybenzoic acid)",0,602,2100.763359,1544,"1,4,7-Trimethyl-2-azafluorene",698,741,NA,"C15H15N",NA,NA,209,TRUE,TRUE,NA,FALSE,1.24142208831662,0.000466225180194836,0.000466225180194836,NA
"631",1149,"20200803_1535_blob_1149_","caice_ssa_final_0803_1535","p-anisic acid (4-methozybenzoic acid)",0,551,2123.664122,1544,"Ethyl 1-(8-dimethylamino-1-naphthyl)-1H-1,2,3-triazole-5-carboxylate",669,690,NA,"C17H18N4O2",NA,NA,310,TRUE,TRUE,NA,FALSE,2.36685253218214,0.000252908913753523,0.000252908913753523,NA
"632",1168,"20200803_1535_blob_1168_","caice_ssa_final_0803_1535","p-anisic acid (4-methozybenzoic acid)",0,591,2125.19084,1544,"2-Propenoic acid, 2-[(3,3a,4,5,6,6a-hexahydro-3-oxo-2-phenyl-4,6-methanopentalen-6a-yl)oxy]-, methyl ester",664,730,NA,"C19H18O4",NA,NA,310,TRUE,TRUE,NA,FALSE,0.840408979324397,0.00071387032427191,0.00071387032427191,NA
"633",1241,"20200803_1535_blob_1241_","caice_ssa_final_0803_1535","p-anisic acid (4-methozybenzoic acid)",0,607,2094.656489,1544,"Isobenzofuran, 1,3-dihydro-1,1-dimethyl-3-phenyl-",662,813,NA,"C16H16O",NA,NA,224,TRUE,TRUE,NA,FALSE,0.776185259834104,0.000739011332776027,0.000739011332776027,NA
"634",728,"20200803_1535_blob_728_","caice_ssa_final_0803_1535","pentadecanone",431,513,1720.253165,1727,"2-Propenoic acid, tridecyl ester",846,865,NA,"C16H30O2",NA,NA,254,TRUE,TRUE,"RI too low, should be >1750",FALSE,1.68801271274733,0.00114519585736174,0.00114519585736174,NA
"635",906,"20200803_1535_blob_906_","caice_ssa_final_0803_1535","pentadecanone",0,568,2251.666667,1727,"Phorbol",730,733,NA,"C20H28O6",NA,NA,364,TRUE,TRUE,NA,FALSE,2.70893809175385,0.000266719476787487,0.000266719476787487,NA
"636",858,"20200803_1535_blob_858_","caice_ssa_final_0803_1535","pentadecanone",0,535,2454.054054,1727,"Phorbol",721,729,NA,"C20H28O6",NA,NA,364,TRUE,TRUE,NA,FALSE,2.14190460119929,0.000454213881846697,0.000454213881846697,NA
"637",760,"20200803_1535_blob_760_","caice_ssa_final_0803_1535","pentadecanone",0,558,2412.612613,1727,"Phorbol",692,695,NA,"C20H28O6",NA,NA,364,TRUE,TRUE,NA,FALSE,1.37069238509216,0.000667826697670264,0.000667826697670264,NA
"638",670,"20200803_1535_blob_670_","caice_ssa_final_0803_1535","pentadecanone",613,666,1726.582278,1727,"2-Pentadecanone",688,788,1698,"C15H30O",NA,NA,226,TRUE,TRUE,NA,FALSE,1.77545650915724,0.00101878866641773,0.00101878866641773,NA
"639",663,"20200803_0949_blob_663_","caice_ssa_final_0805_0949","pentadecanone",538,587,1726.582278,1727,"Furo[3,2-c]quinoline, 2,3-dihydro-2,4-dimethyl-",623,676,NA,"C13H13NO",NA,NA,199,TRUE,TRUE,NA,FALSE,1.97373739276746,0.000916441556954423,0.000916441556954423,NA
"640",808,"20200803_1535_blob_808_","caice_ssa_final_0803_1535","perylene-d",0,512,1843.055556,2956,"Benzoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-, methyl ester",666,683,1848,"C16H24O3",NA,NA,264,TRUE,TRUE,NA,FALSE,1.56956303783576,0.00033922395278493,0.00033922395278493,NA
"641",927,"20200803_1535_blob_927_","caice_ssa_final_0803_1535","phthalic acid",336,493,1718.987342,1714,"Cyclooctasiloxane, hexadecamethyl-",610,770,1704,"C16H48O8Si8",NA,NA,592,TRUE,TRUE,NA,FALSE,1.4206061005958,0.00137896764210751,0.00137896764210751,NA
"642",1203,"20200803_1535_blob_1203_","caice_ssa_final_0803_1535","pinic acid 1",375,421,1692.405063,1692,"1-Ethyl(dimethyl)silyloxytridecane",779,803,NA,"C17H38OSi",NA,NA,286,TRUE,TRUE,"RI cant be confirmed",FALSE,1.48017149920864,0.00174957817553733,0.00174957817553733,NA
"643",730,"20200803_1535_blob_730_","caice_ssa_final_0803_1535","pyrene",0,568,2432.432432,2170,"Pyrene, 1,3-dimethyl-",793,907,NA,"C18H14",NA,NA,230,TRUE,TRUE,"RI cant be confirmed",FALSE,1.35913787813355,0.000693415409654793,0.000693415409654793,NA
"644",779,"20200803_1535_blob_779_","caice_ssa_final_0803_1535","pyrene",377,417,2172.519084,2170,"9-Ethyl-10-methylanthracene",776,817,NA,"C17H16",NA,NA,220,TRUE,TRUE,"RI cant be confirmed",FALSE,1.60399134760462,0.000400980222325191,0.000400980222325191,NA
"645",660,"20200803_1535_blob_660_","caice_ssa_final_0803_1535","pyrene",0,554,1818.055556,2170,"6,9-Dimethoxy-4-methyl-2,3-dihydrofuro(3,2-c)quinoline",735,745,NA,"C14H15NO3",NA,NA,245,TRUE,TRUE,NA,FALSE,2.19452848324484,0.000315446964584918,0.000315446964584918,NA
"646",715,"20200803_1535_blob_715_","caice_ssa_final_0803_1535","pyrene",0,567,2428.828829,2170,"5-(2-Propenylidene)-10,11-dihydro-5H-dibenzo[a,d]cycloheptene",730,807,NA,"C18H16",NA,NA,232,TRUE,TRUE,NA,FALSE,1.33541252439209,0.00070200624104874,0.00070200624104874,NA
"647",761,"20200803_1535_blob_761_","caice_ssa_final_0803_1535","pyrene",0,617,2114.503817,2170,"9,10-Anthracenedione, 1-methyl-",714,843,NA,"C15H10O2",NA,NA,222,TRUE,TRUE,NA,FALSE,0.825454224062638,0.000715474706394405,0.000715474706394405,NA
"648",747,"20200803_1535_blob_747_","caice_ssa_final_0803_1535","pyrene",0,550,2418.018018,2170,"Phorbol",692,695,NA,"C20H28O6",NA,NA,364,TRUE,TRUE,NA,FALSE,1.97836838098943,0.000466388136489029,0.000466388136489029,NA
"649",935,"20200803_1535_blob_935_","caice_ssa_final_0803_1535","pyrene",0,550,2409.009009,2170,"4-O-Methyl-12b,13,20-triacetoxy-2,9-dihydroxy-3a-carboxy-2,3-seco-tigla-1(10),6-diene-3,9-lactone",667,669,NA,"C27H36O10",NA,NA,520,TRUE,TRUE,NA,FALSE,2.08155827957855,0.000437436093892829,0.000437436093892829,NA
"650",1474,"20200803_0949_blob_1474_","caice_ssa_final_0805_0949","pyrene",0,670,2658.252427,2170,"cyclopent[hi]aceanthrylene-2,7-dione, 1,6-dihydro-",631,830,NA,"C18H10O2",NA,NA,258,TRUE,TRUE,NA,FALSE,1.09624040591427,0.0011981676634142,0.0011981676634142,NA
"651",1295,"20200803_0949_blob_1295_","caice_ssa_final_0805_0949","pyrene",0,558,2474.545455,2170,"Cyclobuta[a]dibenzo[c,f]cycloheptadien-1-ol-7-one",561,569,NA,"C17H14O2",NA,NA,250,TRUE,TRUE,NA,FALSE,1.03847946897962,0.000965482900776232,0.000965482900776232,NA
"652",1118,"20200803_1535_blob_1118_","caice_ssa_final_0803_1535","Pyrocatechoic acid",64,324,1856.944444,1846,"Curan-17-oic acid, 19-(acetyloxy)-2,16-didehydro-20-hydroxy-, methyl ester, (19S)-",612,650,NA,"C22H26N2O5",NA,NA,398,TRUE,TRUE,NA,FALSE,1.81985086246061,0.000252868578119212,0.000252868578119212,NA
"653",533,"20200803_1535_blob_533_","caice_ssa_final_0803_1535","sinapinaldehyde",402,453,2029.007634,2033,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",686,698,NA,"C16H50O7Si8",NA,NA,578,TRUE,TRUE,NA,FALSE,1.25643503928331,0.000414538980321853,0.000414538980321853,NA
"654",1141,"20200803_1535_blob_1141_","caice_ssa_final_0803_1535","sinapinaldehyde",421,468,2027.480916,2033,"Azuleno[4,5-b]furan-2(3H)-one, 9a-[(acetyloxy)methyl]decahydro-6a,9-dihydroxy-6-methyl-3-methylene-, [3aS-(3aa,6ﬂ,6aa,9ﬂ,9aﬂ,9ba)]-",674,698,NA,"C17H24O6",NA,NA,324,TRUE,TRUE,NA,FALSE,1.45164707410239,0.000357989010308934,0.000357989010308934,NA
"655",1154,"20200803_1535_blob_1154_","caice_ssa_final_0803_1535","sinapinaldehyde",472,485,2029.007634,2033,"a-N-Normethadol",668,683,NA,"C20H27NO",NA,NA,297,TRUE,TRUE,NA,FALSE,1.1026643999208,0.000472347978281117,0.000472347978281117,NA
"656",904,"20200803_1535_blob_904_","caice_ssa_final_0803_1535","sinapinaldehyde",450,453,2035.114504,2033,"18,19-Secoyohimban-19-oic acid, 16,17,20,21-tetradehydro-16-(hydroxymethyl)-, methyl ester, (15ﬂ,16E)-",665,694,NA,"C21H24N2O3",NA,NA,352,TRUE,TRUE,NA,FALSE,2.43627015040081,0.00021571417012209,0.00021571417012209,NA
"657",1198,"20200803_1535_blob_1198_","caice_ssa_final_0803_1535","sinapinaldehyde",315,465,2041.221374,2033,"Methyl glycocholate, 3TMS derivative",662,680,NA,"C36H69NO6Si3",NA,NA,695,TRUE,TRUE,NA,FALSE,1.36101324705324,0.000389619308259629,0.000389619308259629,NA
"658",845,"20200803_1535_blob_845_oil","caice_ssa_final_0803_1535","squalene",0,699,2671.84466,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",802,839,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,"RI cant be confirmed",FALSE,2.13031328448003,0.000629009755596416,0.000629009755596416,NA
"659",756,"20200803_1535_blob_756_oil","caice_ssa_final_0803_1535","squalene",0,693,2623.300971,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",794,830,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,"RI cant be confirmed",FALSE,2.12435843224647,0.000587329946709553,0.000587329946709553,NA
"660",896,"20200803_1535_blob_896_oil","caice_ssa_final_0803_1535","squalene",0,705,2697.087379,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",794,831,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,"RI cant be confirmed",FALSE,1.29262029788526,0.00107583374548804,0.00107583374548804,NA
